PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-H2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DH2 - INF),LOG(DH2 - 1 bar)
28.48038,28.57676,1.003384084,2047.9,0.78044,1.722570834,1.31E+00,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0,-1.98445,-1.91486
11.50055,11.87145,1.032250631,1460.1,0.641,0.784960115,2.24E+00,38.88888889,27.77777778,16.66666667,11.11111111,0,0,5.555555556,-2.19192,-2.43811
4.45148,5.22249,1.17320307,574.214,0.4556,0.363273931,5.56E+00,44.44444444,22.22222222,22.22222222,11.11111111,0,0,0,-2.56501,-2.96726
26.60208,26.66742,1.002456199,2070.1,0.76934,1.651812648,1.26E+00,54.41860465,31.62790698,5.581395349,8.372093023,0,0,0,-2.22261,-2.1071
27.05532,27.26766,1.007848364,2078.68,0.77642,1.694082428,1.27E+00,54.28571429,31.42857143,5.714285714,5.714285714,0,0,2.857142857,-1.8698,-2.13831
16.74434,21.51114,1.284681271,7254.36,0.90048,4.789557947,1.10E+00,59.375,36.25,3.75,0,0,0.625,0,-2.09813,-2.1924
13.03779,14.98704,1.1495077,6274.49,0.83804,2.636083684,1.90E+00,60.12658228,35.44303797,3.797468354,0,0,0.632911392,0,-2.45553,-2.49736
16.54636,16.80463,1.015608871,2292.86,0.69118,1.180219146,2.15E+00,57.5,37.5,4.166666667,0,0,0.833333333,0,-1.9703,-2.08037
35.85504,35.95505,1.002789287,2246.29,0.809,2.255542669,9.77E-01,53.57142857,39.28571429,7.142857143,0,0,0,0,-1.72087,-1.85507
27.42737,27.63614,1.00761174,2073.28,0.77628,1.62071766,1.65E+00,57.14285714,38.0952381,4.761904762,0,0,0,0,-2.03018,-2.0403
27.39313,27.57236,1.006542881,1908.01,0.76516,1.565842708,1.42E+00,40.90909091,40.90909091,13.63636364,0,0,0,4.545454545,-1.79157,-2.0687
12.82113,14.07298,1.0976396,3127.84,0.73004,1.382295469,3.67E+00,57.65765766,35.13513514,7.207207207,0,0,0,0,-2.86761,-2.92075
38.25122,38.37077,1.003125391,2316.11,0.82678,2.399398685,1.19E+00,56.47058824,38.82352941,4.705882353,0,0,0,0,-1.63142,-1.93449
40.49125,40.63627,1.003581515,2246.67,0.8389,2.619524183,9.98E-01,57.14285714,34.92063492,6.349206349,0,0,0,1.587301587,-1.6111,-1.87618
32.95003,33.11881,1.005122302,2089.23,0.81184,2.05732242,1.09E+00,58.33333333,27.08333333,8.333333333,2.083333333,0,0,4.166666667,-1.72196,-1.90496
32.40184,32.56585,1.00506175,2029.78,0.80846,1.979162077,1.16E+00,57.14285714,28.57142857,8.163265306,0,0,0,6.12244898,-1.75255,-1.77802
11.71726,11.98888,1.023181187,1236.12,0.54392,0.546941854,3.16E+00,46.66666667,26.66666667,6.666666667,20,0,0,0,-2.11364,-2.44678
20.04052,20.29809,1.012852461,1486.59,0.67766,0.986355843,1.75E+00,50,30,5,15,0,0,0,-1.96519,-1.97984
14.52619,19.29905,1.328569294,7019.14,0.88714,4.12865214,1.19E+00,60.97560976,36.58536585,2.43902439,0,0,0,0,-2.19635,-2.28702
25.34985,25.57033,1.008697487,2274.68,0.77226,1.737618015,1.52E+00,58.46153846,35.38461538,6.153846154,0,0,0,0,-1.88946,-2.20048
25.92552,26.11232,1.007205256,2239.07,0.7785,1.770722687,1.46E+00,57.14285714,33.33333333,9.523809524,0,0,0,0,-1.91311,-2.21944
25.51031,25.70711,1.007714528,2258.65,0.78142,1.78053132,1.44E+00,55.73770492,31.14754098,13.1147541,0,0,0,0,-1.83815,-1.98012
25.4905,25.94504,1.017831741,2551.39,0.76202,1.597013956,2.12E+00,53.84615385,35.8974359,5.128205128,5.128205128,0,0,0,-2.23172,-2.48893
15.05146,15.4246,1.024790951,1646.71,0.66746,0.927468325,2.36E+00,59.09090909,31.81818182,4.545454545,0,0,0,4.545454545,-2.22153,-2.52923
15.01736,15.36915,1.023425555,1562.22,0.65918,0.884522797,2.32E+00,57.14285714,28.57142857,9.523809524,0,0,0,4.761904762,-2.1672,-2.10473
18.37018,18.72336,1.019225723,2204.96,0.73388,1.401901473,1.71E+00,58.62068966,37.93103448,3.448275862,0,0,0,0,-2.23012,-2.38805
23.68767,24.06511,1.015934028,2789.22,0.75616,1.664758617,1.68E+00,41.73913043,46.95652174,6.086956522,5.217391304,0,0,0,-1.94714,-2.27053
9.2616,10.07568,1.087898419,5010.02,0.76166,1.731466516,2.77E+00,41.73913043,46.95652174,6.086956522,5.217391304,0,0,0,-2.6102,-2.57912
9.93799,10.66915,1.073572221,2051.84,0.65412,1.002905439,2.79E+00,58.82352941,38.23529412,2.941176471,0,0,0,0,-2.94058,-3.12979
16.60136,16.94778,1.020866965,940.865,0.58824,0.699364052,1.94E+00,45.83333333,37.5,8.333333333,4.166666667,0,0,4.166666667,-1.92715,-2.00626
10.53452,10.96455,1.040821034,662.29,0.44076,0.365436275,3.25E+00,42.10526316,36.84210526,10.52631579,5.263157895,0,0,5.263157895,-2.03332,-2.48902
10.05363,10.4747,1.041882385,686.169,0.49902,0.43607669,2.82E+00,46.66666667,26.66666667,13.33333333,6.666666667,0,0,6.666666667,-2.2115,-2.43441
18.78959,19.10488,1.016780036,1850.34,0.70242,1.170033081,1.96E+00,56.66666667,36.66666667,3.333333333,3.333333333,0,0,0,-2.07502,-2.44253
21.8622,22.11563,1.011592154,1896.35,0.72456,1.285649647,1.57E+00,53.46534653,34.65346535,5.940594059,5.940594059,0,0,0,-1.96665,-1.9916
17.35259,17.70659,1.020400413,2061.21,0.72102,1.235655822,2.02E+00,53.57142857,32.14285714,10.71428571,3.571428571,0,0,0,-2.11356,-2.17795
18.02492,18.38126,1.019769297,2262.02,0.72936,1.384037345,1.75E+00,55.17241379,34.48275862,6.896551724,3.448275862,0,0,0,-2.06981,-2.1558
16.19597,16.42758,1.014300471,1997.73,0.6996,1.184155071,1.90E+00,51.02040816,40.81632653,6.12244898,2.040816327,0,0,0,-2.00875,-2.1588
15.6356,15.70328,1.004328583,3110.47,0.76006,1.717843824,2.06E+00,58.7628866,37.11340206,4.12371134,0,0,0,0,-2.09391,-2.15484
17.06286,17.13055,1.003967096,2993.76,0.76318,1.73163886,2.03E+00,60.3960396,35.64356436,3.96039604,0,0,0,0,-2.1646,-2.17201
23.18421,23.50187,1.013701567,2876.2,0.76222,1.745216921,1.70E+00,43.18181818,47.72727273,4.545454545,4.545454545,0,0,0,-1.81485,-2.09618
8.36252,9.4754,1.133079502,1363.44,0.5964,0.796727592,2.54E+00,42.1686747,48.19277108,4.819277108,4.819277108,0,0,0,-2.587,-2.53789
11.28233,11.40145,1.010558103,1502.45,0.61238,0.772676344,2.52E+00,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,-2.2118,-2.56506
7.86428,8.63857,1.098456566,1088.61,0.52652,0.527492697,3.55E+00,60,30,10,0,0,0,0,-2.65419,-2.75272
26.85643,27.08883,1.008653421,2076.81,0.74558,1.529432519,1.46E+00,55.55555556,37.03703704,3.703703704,3.703703704,0,0,0,-1.83732,-2.02172
10.56277,11.11167,1.051965536,2641.34,0.73744,1.461333439,3.22E+00,55.55555556,37.03703704,3.703703704,3.703703704,0,0,0,-2.86157,-2.69736
10.58604,10.99,1.03815969,1258.56,0.57534,0.647400171,2.90E+00,55,35,5,5,0,0,0,-2.30701,-2.48611
6.9364,7.49061,1.079898795,2981.47,0.71296,1.388878608,3.40E+00,56.16438356,38.35616438,5.479452055,0,0,0,0,-2.85089,-2.94165
8.34107,9.85367,1.181343641,3119.05,0.73372,1.451608755,3.07E+00,54.63917526,37.11340206,8.24742268,0,0,0,0,-2.8251,-2.90178
16.38824,16.86857,1.029309432,2819.65,0.79188,1.830504713,1.66E+00,53.27102804,36.44859813,10.28037383,0,0,0,0,-2.21198,-2.32264
57.58626,58.80016,1.021079681,8182.39,0.9722,18.79911515,2.99E-01,58.06451613,36.29032258,5.64516129,0,0,0,0,-1.40039,-1.44947
29.36979,34.83073,1.185937319,8625.53,0.94728,10.12673384,5.52E-01,58.06451613,36.29032258,5.64516129,0,0,0,0,-1.70314,-1.71722
34.78989,61.79024,1.776097596,7928.75,0.96904,15.66375873,3.55E-01,58.06451613,36.29032258,5.64516129,0,0,0,0,-1.50959,-1.53497
9.13077,11.81009,1.29343856,4055.71,0.77248,1.56902253,2.63E+00,52.94117647,29.41176471,5.882352941,11.76470588,0,0,0,-2.57501,-2.39246
32.27992,32.46104,1.005610918,2184.63,0.80524,1.853440041,1.44E+00,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0,-1.9622,-2.11229
33.17428,33.34795,1.00523508,2268.57,0.80972,1.982780575,1.15E+00,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0,-1.88631,-2.07587
17.72866,18.66838,1.053005698,3654.75,0.80252,2.120241794,1.84E+00,53.93258427,40.4494382,2.247191011,3.370786517,0,0,0,-2.56475,-2.47419
19.03146,19.7827,1.039473587,3864.74,0.80582,2.203506162,1.81E+00,56.84210526,37.89473684,2.105263158,3.157894737,0,0,0,-2.50608,-2.37547
19.86472,20.47648,1.030796306,4030.38,0.81014,2.297734995,1.66E+00,54.54545455,40.4040404,2.02020202,3.03030303,0,0,0,-2.42199,-2.30634
22.77883,23.16767,1.017070236,3081.99,0.79838,2.044873601,1.60E+00,58.42696629,34.83146067,6.741573034,0,0,0,0,-2.05699,-2.20606
9.29724,10.99555,1.18266819,3913.65,0.735,1.43253631,3.02E+00,58.42696629,34.83146067,6.741573034,0,0,0,0,-2.79283,-2.8059
45.33846,45.47565,1.003025908,2644.67,0.8609,3.197578324,9.63E-01,60.71428571,35.71428571,3.571428571,0,0,0,0,-1.61843,-1.7643
40.78327,40.84634,1.001546467,2393.79,0.84706,2.588387002,1.33E+00,60.71428571,35.71428571,3.571428571,0,0,0,0,-1.67909,-1.79094
10.19245,10.60356,1.040334758,1317.68,0.60844,0.788350184,3.62E+00,40.6779661,43.05084746,12.20338983,4.06779661,0,0,0,-2.91789,-3.21984
20.62617,21.12233,1.024054878,1954.79,0.70888,1.315369043,1.51E+00,36.66666667,52.66666667,8.666666667,2,0,0,0,-1.93853,-1.93986
37.54258,37.69443,1.004044741,2199.76,0.82912,2.303475828,1.11E+00,53.7037037,35.18518519,9.259259259,1.851851852,0,0,0,-1.69293,-1.95033
32.26922,32.57332,1.009423841,2492.7,0.81962,2.123444892,1.33E+00,46.25,41.25,6.25,3.75,0,2.5,0,-1.88559,-2.03513
10.5694,10.70721,1.013038583,1038.62,0.53938,0.578000242,2.40E+00,64,32,4,0,0,0,0,-2.22844,-2.26731
26.01336,26.78069,1.029497535,2800.08,0.76636,1.722137954,2.17E+00,59.25925926,37.03703704,3.703703704,0,0,0,0,-2.59865,-2.50512
19.62687,20.51404,1.045201808,2648.73,0.74618,1.554259957,2.18E+00,59.25925926,37.03703704,3.703703704,0,0,0,0,-2.68506,-2.73933
65.09992,65.36492,1.004070666,2554.65,0.8876,4.197702519,5.91E-01,56.52173913,36.95652174,4.347826087,2.173913043,0,0,0,-1.46079,-1.44038
63.83183,63.92987,1.001535911,2535.71,0.89006,4.245861756,5.90E-01,56.52173913,36.95652174,4.347826087,2.173913043,0,0,0,-1.36474,-1.31672
69.08951,69.17604,1.001252433,2690.91,0.89544,4.594238219,5.72E-01,59.52380952,35.71428571,4.761904762,0,0,0,0,-1.43436,-1.47206
88.77878,88.87488,1.001082466,2752.88,0.91698,5.86476841,4.43E-01,58.62068966,36.20689655,3.448275862,1.724137931,0,0,0,-1.27555,-1.35082
86.85432,86.92666,1.000832889,2745.83,0.91822,5.895700637,4.39E-01,58.62068966,36.20689655,3.448275862,1.724137931,0,0,0,-1.26191,-1.31929
65.28462,65.52875,1.003739472,2575.22,0.88734,4.240857214,5.90E-01,58.69565217,36.95652174,2.173913043,2.173913043,0,0,0,-1.42539,-1.50121
92.9226,92.98737,1.000697032,2894.37,0.9227,6.308455943,4.36E-01,61.11111111,35.18518519,3.703703704,0,0,0,0,-1.24706,-1.38401
69.64576,70.01071,1.005240089,2556.11,0.89374,4.438848742,5.84E-01,55.55555556,38.88888889,3.703703704,1.851851852,0,0,0,-1.43548,-1.56995
88.84774,88.91705,1.000780099,2764.15,0.91884,5.951190445,4.43E-01,58.62068966,36.20689655,3.448275862,1.724137931,0,0,0,-1.1795,-1.35288
89.0841,89.16157,1.000869628,2772.75,0.91656,5.922077922,4.45E-01,60.34482759,36.20689655,1.724137931,1.724137931,0,0,0,-1.24538,-1.34645
13.76993,16.22692,1.178431553,5628.11,0.82278,2.448560528,1.90E+00,56.14035088,36.84210526,7.01754386,0,0,0,0,-2.5668,-2.53193
15.30643,17.54754,1.146416245,6724.69,0.8655,3.417490602,1.45E+00,57.14285714,37.66233766,5.194805195,0,0,0,0,-2.32899,-2.30895
17.70921,19.75783,1.11568105,7495.49,0.88876,4.332033535,1.17E+00,58.7628866,37.11340206,4.12371134,0,0,0,0,-2.13913,-2.25929
16.3146,23.24811,1.424988048,6383.32,0.87826,4.034638001,1.18E+00,58.49056604,35.8490566,5.660377358,0,0,0,0,-2.18337,-2.18349
18.36098,21.19521,1.154361586,6095.51,0.87536,3.891872666,1.18E+00,55.46218487,39.49579832,5.042016807,0,0,0,0,-2.20102,-2.19115
5.33568,5.99299,1.123191421,1022.1,0.48364,0.48912208,4.56E+00,57.53424658,36.98630137,5.479452055,0,0,0,0,-2.58894,-2.78037
12.08621,12.31612,1.019022506,1710.97,0.63682,0.920335924,2.46E+00,57.89473684,36.84210526,5.263157895,0,0,0,0,-2.16357,-2.18607
12.21968,12.33694,1.009595996,1713.96,0.6399,0.924787157,2.47E+00,57.89473684,36.84210526,5.263157895,0,0,0,0,-2.16155,-2.47869
4.66098,6.4159,1.376513094,2471.53,0.63712,0.920135178,4.54E+00,57.89473684,36.84210526,5.263157895,0,0,0,0,-3.02833,-3.04052
19.99471,20.25905,1.013220497,1625.92,0.68654,0.967584632,2.01E+00,57.89473684,21.05263158,5.263157895,15.78947368,0,0,0,-2.07956,-2.32422
21.51388,21.90868,1.018350944,2464.98,0.71986,1.294737846,2.39E+00,50,40,6,4,0,0,0,-2.10775,-2.00039
13.1102,13.53308,1.032255801,2037.76,0.67036,1.066195884,2.15E+00,54.54545455,38.18181818,3.636363636,3.636363636,0,0,0,-2.10377,-2.19808
21.04849,21.23902,1.009051956,2690.53,0.76982,1.732049967,1.55E+00,49.25373134,40.29850746,5.970149254,4.47761194,0,0,0,-2.08832,-2.13584
29.50029,29.68969,1.006420276,2195.73,0.78546,1.858698584,1.44E+00,57.14285714,38.0952381,4.761904762,0,0,0,0,-1.83864,-2.07546
27.72213,28.10356,1.013759044,2928.73,0.7738,1.943893867,1.42E+00,54.76190476,38.0952381,7.142857143,0,0,0,0,-2.07615,-1.88731
29.1248,29.33919,1.007361081,2277.74,0.7996,1.950177311,1.24E+00,55,35,10,0,0,0,0,-1.89048,-2.06354
12.86044,13.69014,1.064515678,4261.11,0.787,1.967657413,2.36E+00,56.75675676,37.83783784,5.405405405,0,0,0,0,-2.77879,-2.74942
5.81507,6.35429,1.092728033,3826.64,0.67928,1.105046795,3.73E+00,54.54545455,38.18181818,7.272727273,0,0,0,0,-2.93569,-2.93232
28.77403,28.98866,1.007459157,2297.63,0.79054,1.949394744,1.24E+00,54.54545455,36.36363636,4.545454545,4.545454545,0,0,0,-1.82019,-2.14927
29.77135,29.99506,1.007514271,2545.01,0.80676,2.193886292,9.43E-01,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0,-1.85985,-2.11367
15.53693,15.93193,1.025423298,1994.14,0.69574,1.145111542,2.00E+00,57.14285714,34.69387755,4.081632653,4.081632653,0,0,0,-2.10056,-2.12295
31.94155,32.17692,1.007368772,2585.62,0.82276,2.401349584,8.41E-01,57.14285714,28.57142857,4.761904762,0,0,9.523809524,0,-1.72573,-1.93465
30.53863,30.76527,1.00742142,2314.24,0.81408,2.096674496,8.75E-01,55,25,10,0,0,10,0,-1.84651,-2.26586
15.92886,16.3218,1.024668432,1877.78,0.70938,1.136380748,1.88E+00,59.57446809,27.65957447,4.255319149,0,0,8.510638298,0,-2.07578,-2.202
37.783,37.89252,1.002898658,2471.82,0.82736,2.567280332,9.98E-01,57.69230769,38.46153846,3.846153846,0,0,0,0,-1.72304,-1.8453
32.85536,33.31782,1.014075633,3649.66,0.83178,2.586058948,1.50E+00,55.76923077,38.46153846,5.769230769,0,0,0,0,-2.43933,-2.61084
37.17707,37.36782,1.005130851,2678.56,0.842,2.779914622,8.82E-01,56,36,8,0,0,0,0,-2.03057,-1.92358
8.4033,8.62351,1.026205181,1990.02,0.63082,0.905356764,3.14E+00,53.42465753,38.35616438,8.219178082,0,0,0,0,-2.55058,-2.81121
10.3404,10.57561,1.022746702,1488.72,0.58478,0.72089153,3.22E+00,59.03614458,36.14457831,4.819277108,0,0,0,0,-2.2864,-2.51525
15.52839,15.91671,1.0250071,2198.79,0.70984,1.221797652,2.07E+00,54.54545455,36.36363636,9.090909091,0,0,0,0,-2.29485,-2.6623
25.18389,25.43249,1.00987139,2668.58,0.7789,1.999517384,1.15E+00,56.25,37.5,6.25,0,0,0,0,-1.99167,-2.01199
10.8741,11.69022,1.075051728,2498.6,0.69224,1.275959633,2.05E+00,55.10204082,36.73469388,8.163265306,0,0,0,0,-2.35088,-2.67442
9.85905,10.36256,1.051070844,1875.21,0.63124,0.865522125,2.67E+00,50,33.33333333,16.66666667,0,0,0,0,-2.46453,-2.37962
12.85825,13.32285,1.036132444,2510.09,0.7119,1.271402114,2.16E+00,56.19047619,36.19047619,7.619047619,0,0,0,0,-2.77106,-2.93938
18.27934,18.58148,1.016529043,1954.19,0.71522,1.245554824,1.69E+00,55.55555556,33.33333333,11.11111111,0,0,0,0,-2.09175,-2.3788
17.06829,17.21984,1.008879038,1823.1,0.68836,1.034524217,2.43E+00,58.44748858,35.15981735,6.392694064,0,0,0,0,-2.05301,-2.24761
36.48456,36.62827,1.003938926,2418.56,0.82338,2.476137204,9.14E-01,56,36,8,0,0,0,0,-1.77865,-1.80241
16.3545,16.78595,1.026381118,2234.7,0.71856,1.333219535,1.80E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.19039,-2.25059
22.80756,23.05578,1.010883233,2194.5,0.75926,1.585325622,1.39E+00,53.33333333,33.33333333,13.33333333,0,0,0,0,-2.03151,-2.00921
17.52783,17.95706,1.024488485,2201.5,0.72652,1.356115699,1.96E+00,55.26315789,35.52631579,9.210526316,0,0,0,0,-2.16066,-2.29145
16.23343,16.34591,1.006928912,1962.57,0.66036,1.070516697,2.13E+00,59.33014354,36.84210526,3.827751196,0,0,0,0,-2.31136,-2.43888
15.30081,15.88117,1.037930018,2312.73,0.7194,1.345359408,2.08E+00,54.92957746,38.02816901,7.042253521,0,0,0,0,-2.21059,-2.53698
11.95199,12.39965,1.037454851,1641.76,0.63228,0.900892942,2.20E+00,55,35,5,5,0,0,0,-2.26672,-2.28708
14.55538,14.96674,1.028261715,1821.78,0.64492,0.996073901,1.97E+00,46.66666667,40,6.666666667,6.666666667,0,0,0,-2.03395,-2.0054
11.04699,11.51339,1.042219645,1474.37,0.61704,0.764421165,2.58E+00,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,-2.33189,-2.40949
16.38902,16.70831,1.019481946,1754.44,0.67796,1.026108277,2.00E+00,50,33.33333333,8.333333333,8.333333333,0,0,0,-2.16959,-2.30385
23.80875,24.04419,1.009888801,1955,0.74564,1.463810139,1.53E+00,52.94117647,35.29411765,5.882352941,5.882352941,0,0,0,-1.93245,-2.08724
9.30235,9.70987,1.043808285,1067.16,0.54254,0.502686977,3.63E+00,42.85714286,28.57142857,14.28571429,14.28571429,0,0,0,-2.27222,-2.49944
13.98106,14.42788,1.03195895,1778.65,0.64238,0.948319132,2.15E+00,46.66666667,40,6.666666667,6.666666667,0,0,0,-2.10208,-2.27748
12.82785,12.97573,1.011528043,2617.06,0.71072,1.292189989,2.54E+00,57.14285714,38.0952381,4.761904762,0,0,0,0,-2.81941,-2.84257
12.96272,13.11094,1.011434329,2630.41,0.71894,1.313034092,2.45E+00,51.2195122,36.58536585,12.19512195,0,0,0,0,-2.77769,-2.87776
12.5052,12.90815,1.032222595,3838.21,0.75032,1.501543929,2.86E+00,53.84615385,33.33333333,12.82051282,0,0,0,0,-2.62238,-2.53965
8.45095,8.99807,1.06474065,577.95,0.4588,0.446603265,3.97E+00,58.69565217,34.7826087,6.52173913,0,0,0,0,-2.51049,-2.37716
10.09825,10.71078,1.060657045,2186.33,0.6733,1.037071494,2.81E+00,53.33333333,37.77777778,4.444444444,4.444444444,0,0,0,-2.44505,-2.33076
11.67289,11.91309,1.020577595,1418.1,0.60066,0.717355865,2.62E+00,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,-2.29501,-2.38699
27.35824,27.67435,1.011554471,2365.34,0.75386,1.543899747,2.19E+00,53.84615385,35.8974359,5.128205128,5.128205128,0,0,0,-2.03241,-2.12463
18.34351,18.48584,1.007759148,2484.4,0.76076,1.55780119,2.05E+00,57.14285714,34.69387755,4.081632653,4.081632653,0,0,0,-2.15184,-2.20566
20.91812,21.1741,1.012237237,1606.51,0.6507,0.933914129,2.20E+00,54.05405405,35.13513514,5.405405405,5.405405405,0,0,0,-2.0995,-2.108
20.22806,20.35736,1.006392111,2196.81,0.7403,1.446946909,1.73E+00,57.62711864,35.59322034,3.389830508,3.389830508,0,0,0,-2.01943,-2.27592
20.27166,20.57048,1.014740776,3381.47,0.81798,2.221709183,2.10E+00,59.57446809,31.91489362,4.255319149,4.255319149,0,0,0,-2.42356,-2.64841
10.81386,11.16847,1.032792176,2207.02,0.666,1.07006001,2.59E+00,57.14285714,38.0952381,4.761904762,0,0,0,0,-2.38388,-2.67198
11.16511,11.60275,1.039197106,1553.08,0.6097,0.776956121,2.58E+00,55.55555556,33.33333333,11.11111111,0,0,0,0,-2.30056,-2.56391
25.61195,25.94027,1.012819016,2604.47,0.76608,1.683078262,2.02E+00,56.75675676,37.83783784,5.405405405,0,0,0,0,-2.05584,-2.18787
21.72425,21.99674,1.012543126,1843.01,0.6698,1.064671904,2.10E+00,57.14285714,37.14285714,5.714285714,0,0,0,0,-2.13858,-2.34617
20.07457,20.2394,1.008210886,2394.52,0.74948,1.564166994,1.64E+00,59.64912281,36.84210526,3.50877193,0,0,0,0,-2.06122,-2.23459
20.16872,20.54683,1.018747347,3700.16,0.82606,2.420433302,2.45E+00,59.57446809,36.17021277,4.255319149,0,0,0,0,-2.53068,-2.67941
20.40989,20.68851,1.013651225,2050.71,0.73378,1.318614572,1.97E+00,57.14285714,28.57142857,7.142857143,7.142857143,0,0,0,-2.53786,-2.54226
16.27366,22.3647,1.374288267,6937.56,0.86956,3.532700105,1.53E+00,59.63302752,36.69724771,3.669724771,0,0,0,0,-2.35438,-2.30667
20.90022,25.40356,1.215468545,6658.58,0.88148,3.952523799,1.39E+00,59.68992248,37.20930233,3.100775194,0,0,0,0,-2.29047,-2.38558
13.56517,13.92338,1.026406599,2199.39,0.7154,1.237765517,2.16E+00,56.12244898,32.65306122,6.12244898,1.020408163,0,0,4.081632653,-2.58888,-2.59378
6.30676,7.94913,1.260414222,2419.34,0.6424,0.888022615,3.77E+00,56.12244898,32.65306122,6.12244898,1.020408163,0,0,4.081632653,-2.98185,-3.06147
36.72203,36.88683,1.004487769,2219.96,0.76406,1.701514541,1.53E+00,61.01694915,35.59322034,3.389830508,0,0,0,0,-1.80491,-2.07722
27.79588,27.99377,1.0071194,1898.65,0.76934,1.571550551,1.34E+00,57.89473684,26.31578947,10.52631579,5.263157895,0,0,0,-1.85512,-2.09381
27.48123,27.73623,1.009279061,2395.36,0.78436,1.907986757,1.30E+00,52,40,4,4,0,0,0,-1.83575,-1.81659
25.72563,26.05467,1.012790357,1987.42,0.71832,1.208558435,2.20E+00,56.81818182,27.27272727,6.818181818,9.090909091,0,0,0,-2.18804,-2.69575
12.82315,13.24089,1.032577019,1941.69,0.64042,0.926056603,2.38E+00,57.62711864,35.59322034,3.389830508,3.389830508,0,0,0,-2.50103,-2.74607
14.28146,14.41124,1.009087306,1729.58,0.65622,0.923330191,2.29E+00,64.1509434,28.30188679,3.773584906,3.773584906,0,0,0,-2.45903,-2.66234
26.60232,26.75592,1.005773932,1735.35,0.73154,1.322402791,1.61E+00,60,32,4,4,0,0,0,-1.91718,-2.32329
28.45165,28.64163,1.006677293,2285.3,0.78684,1.933177567,1.17E+00,52.17391304,39.13043478,8.695652174,0,0,0,0,-1.87542,-2.06599
26.46596,26.60218,1.005146989,2283.9,0.76906,1.706091536,1.28E+00,50,37.5,8.333333333,4.166666667,0,0,0,-1.81045,-1.89704
28.496,28.72074,1.007886721,2365.76,0.78766,2.001031433,1.32E+00,54.16666667,41.66666667,4.166666667,0,0,0,0,-1.78503,-2.00617
11.27749,11.88139,1.05354915,2293.88,0.70412,1.262359241,2.39E+00,52,40,4,4,0,0,0,-2.89721,-2.76262
11.7173,12.12669,1.034938936,1786.5,0.61896,0.836517215,2.80E+00,58.33333333,38.88888889,2.777777778,0,0,0,0,-2.27114,-2.38604
9.5463,10.04018,1.051735227,1383.64,0.57192,0.698583704,2.99E+00,57.69230769,38.46153846,3.846153846,0,0,0,0,-2.36382,-2.40373
10.64072,10.81544,1.016419942,505.44,0.51012,0.452218006,3.55E+00,54.16666667,25,4.166666667,16.66666667,0,0,0,-2.3311,-2.4609
23.13422,23.19929,1.002812716,1901.13,0.75708,1.332197771,1.77E+00,43.75,31.25,12.5,6.25,0,0,6.25,-1.94849,-2.0778
31.68303,31.88818,1.006475075,2119.64,0.80926,1.871658001,1.38E+00,47.61904762,33.33333333,9.523809524,4.761904762,0,0,4.761904762,-1.89156,-1.94338
7.35721,13.96326,1.897901514,7250.56,0.8292,2.477139042,1.95E+00,58.62068966,35.86206897,2.75862069,2.75862069,0,0,0,-2.49649,-2.44394
